Dirk Kempthorne,M,white,1951,null,null,1993,1999,Idaho
Steven Symms,M,white,1938,null,null,1981,1993,Idaho
Frank Church,M,white,1924,null,null,1957,1981,Idaho
James A. McClure,M,white,1924,null,null,1973,1991,Idaho
Leonard B. Jordan,M,white,1899,null,null,1962,1973,Idaho
Mark Kirk,M,white,1959,null,null,2010,2017,Illinois
Roland Burris,M,black,1937,null,null,2009,2010,Illinois
Alan J. Dixon,M,white,1927,null,null,1981,1993,Illinois
Paul Simon,M,white,1928,null,null,1985,1997,Illinois
Peter Fitzgerald,M,white,1960,null,null,1999,2005,Illinois
Charles H. Percy,M,white,1919,null,null,1967,1985,Illinois
Ralph Tyler Smith,M,white,1915,null,null,1969,1970,Illinois
Adlai Stevenson III,M,white,1930,null,null,1970,1981,Illinois
Barack Obama,M,white,1961,null,null,2005,2008,Illinois
Carol Moseley-Braun,F,black,1947,null,null,1993,1999,Illinois
Dan Quayle,M,white,1947,null,null,1981,1989,Indiana
Daniel R. Coats,M,white,1943,null,null,1989,1999,Indiana
Daniel R. Coats,M,white,1943,null,null,2011,2018,Indiana
Evan Bayh,M,white,1955,null,null,1999,2011,Indiana
Joe Donnelly,M,white,1955,null,null,2013,2019,Indiana
Vance Hartke,M,white,1919,null,null,1959,1977,Indiana
Richard Lugar,M,white,1932,null,null,1977,2013,Indiana
Birch Bayh,M,white,1928,null,null,1963,1981,Indiana
Tom Harkin,M,white,1939,null,null,1985,2015,Iowa
Harold Hughes,M,white,1922,null,null,1969,1975,Iowa
John Culver,M,white,1932,null,null,1975,1981,Iowa
Dick Clark,M,white,1928,null,null,1973,1979,Iowa
Roger Jepsen,M,white,1928,null,null,1979,1985,Iowa
Jack Miller,M,white,1916,null,null,1961,1973,Iowa
Bob Dole,M,white,1923,null,null,1969,1996,Kansas
Nancy Landon Kassebaum,F,white,1932,null,null,1979,1997,Kansas
Sheila Frahm,F,white,1945,null,null,1996,1996,Kansas
Sam Brownback,M,white,1956,null,null,1996,2011,Kansas
James B. Pearson,M,white,1920,null,null,1962,1978,Kansas
John Sherman Cooper,M,white,1901,null,null,1946,1949,Kentucky
John Sherman Cooper,M,white,1901,null,null,1952,1955,Kentucky
John Sherman Cooper,M,white,1901,null,null,1956,1973,Kentucky
Wendell H. Ford,M,white,1924,null,null,1974,1999,Kentucky
Walter Huddleston,M,white,1926,null,null,1973,1985,Kentucky
Marlow Cook,M,white,1926,null,null,1968,1974,Kentucky
Jim Bunning,M,white,1931,null,null,1999,2011,Kentucky
Russell B. Long,M,white,1918,null,null,1948,1987,Louisiana
Allen Ellender,M,white,1890,null,null,1937,1972,Louisiana
Elaine Edwards,F,white,1929,null,null,1972,1972,Louisiana
Bennett Johnston,M,white,1932,null,null,1972,1997,Louisiana
John Breaux,M,white,1944,null,null,1987,2005,Louisiana
David Vitter,M,white,1961,null,null,2005,2017,Louisiana
Mary Landrieu,F,white,1955,null,null,1997,2015,Louisiana
William Hathaway,M,white,1924,null,null,1973,1979,Maine
Edmund Muskie,M,white,1914,null,null,1959,1980,Maine
Olympia Snowe,F,white,1947,null,null,1995,2013,Maine
George J. Mitchell,M,white,1933,null,null,1980,1995,Maine
Margaret Chase Smith,M,white,1897,null,null,1949,1973,Maine
William S. Cohen,M,white,1940,null,null,1979,1997,Maine
Paul Sarbanes,M,white,1933,null,null,1977,2007,Maryland
John Glenn Beall Jr.,M,white,1927,null,null,1971,1977,Maryland
Joseph D. Tydings,M,white,1928,null,null,1965,1971,Maryland
Barbara Mikulski,F,white,1936,null,null,1987,2017,Maryland
Charles Mathias Jr.,M,white,1922,null,null,1969,1987,Maryland
Ted Kennedy,M,white,1932,null,null,1962,2009,Massachusetts
Paul G. Kirk,M,white,1938,null,null,2009,2010,Massachusetts
Paul Tsongas,M,white,1941,null,null,1979,1985,Massachusetts
Edward Brooke,M,black,1919,null,null,1967,1979,Massachusetts
John Kerry,M,white,1943,null,null,1985,2013,Massachusetts
Mo Cowan,M,black,1969,null,null,2013,2013,Massachusetts
Scott Brown,M,white,1959,null,null,2010,2013,Massachusetts
Spencer Abraham,M,white,1952,null,null,1995,2001,Michigan
Carl Levin,M,white,1934,null,null,1979,2015,Michigan
Philip A. Hart,M,white,1912,null,null,1959,1976,Michigan
Robert P. Griffin,M,white,1923,null,null,1966,1979,Michigan
Donald Riegle,M,white,1938,null,null,1977,1995,Michigan
Rod Grams,M,white,1948,null,null,1995,2001,Minnesota
Mark Dayton,M,white,1947,null,null,2001,2007,Minnesota
Norm Coleman,M,white,1949,null,null,2003,2009,Minnesota
Rudy Boschwitz,M,white,1930,null,null,1979,1991,Minnesota
David Durenberger,M,white,1934,null,null,1978,1995,Minnesota
Paul Wellstone,M,white,1944,null,null,1991,2002,Minnesota
Walter Mondale,M,white,1928,null,null,1964,1976,Minnesota
Eugene McCarthy,M,white,1916,null,null,1959,1971,Minnesota
Wendell Anderson,M,white,1933,null,null,1976,1978,Minnesota
Dean Barkley,M,white,1950,null,null,2002,2003,Minnesota
Al Franken,M,white,1951,null,null,2009,2018,Minnesota
Hubert Humphrey,M,white,1911,null,null,1949,1964,Minnesota
Hubert Humphrey,M,white,1911,null,null,1971,1978,Minnesota
Muriel Humphrey,F,white,1912,null,null,1978,1978,Minnesota
John C. Stennis,M,white,1901,null,null,1947,1989,Mississippi
James Eastland,M,white,1904,null,null,1941,1941,Mississippi
James Eastland,M,white,1904,null,null,1943,1978,Mississippi
Thad Cochran,M,white,1937,null,null,1978,2018,Mississippi
Trent Lott,M,white,1941,null,null,1989,2007,Mississippi
Jim Talent,M,white,1956,null,null,2002,2007,Missouri
Jean Carnahan,F,white,1933,null,null,2001,2002,Missouri
John Ashcroft,M,white,1942,null,null,1995,2001,Missouri
Thomas Eagleton,M,white,1929,null,null,1969,1987,Missouri
Kit Bond,M,white,1939,null,null,1987,2011,Missouri
Stuart Symington,M,white,1901,null,null,1953,1976,Missouri
Claire McCaskill,F,white,1953,null,null,2007,2019,Missouri
John C. Danforth,M,white,1936,null,null,1977,1995,Missouri
Mike Mansfield,M,white,1903,null,null,1953,1977,Montana
John Melcher,M,white,1924,null,null,1977,1989,Montana
